distrito_cod;setor_cod;quadra_cod;lote_cod;unidade;matricula;ocupacao;patrimonio;muro;passeio;topografia;area_total;fracao_ideal;pedologia;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020
1;7;20;251;1;;Construido;Particular;Sim;Sim;;157,44;;;Tributável;Tributável;;19.464,45
1;7;20;264;1;;Construido;Particular;Sim;Sim;;174,24;;;Tributável;Tributável;;50.834,68
1;7;21;19;1;;Construido;Particular;Sim;Sim;;400;;;Tributável;Tributável;;31.513,81
1;7;21;19;2;;Construido;Particular;Não;Sim;;400;;;Tributável;Tributável;;24.723,83
1;7;21;39;1;;Construido;Particular;Sim;Sim;;309;;;Tributável;Tributável;;6.692,05
1;7;21;77;1;;Construido;Particular;Sim;Sim;;182;;;Tributável;Tributável;;16.202,79
1;7;21;104;1;;Em Construção;Particular;Não;Sim;;1.668,00;;;Tributável;Tributável;;29.008,19
1;7;21;113;1;;Construido;Particular;Não;Sim;;274;;;Tributável;Tributável;;60.154,90
1;7;21;118;1;;Construido;Particular;Sim;Sim;;221,85;;;Tributável;Tributável;;40.417,02
1;7;21;140;1;;Construido;Particular;Não;Sim;;833;;;Tributável;Tributável;;52.146,69
1;7;21;153;1;;Construido;Particular;Sim;Sim;;296;;;Tributável;Tributável;;36.219,66
1;7;21;226;1;;Construido;Particular;Não;Sim;;1.995,00;;;Tributável;Tributável;;127.885,13
1;7;21;292;1;;Construido;Particular;Não;Sim;;500;;;Tributável;Tributável;;40.583,56
1;7;22;22;1;;Não Edificado;Particular;Não;Sim;;444;;;Tributável;Tributável;;13.069,14
1;7;22;42;1;;Construido;Particular;Não;Sim;;486,54;;;Tributável;Tributável;;147.662,63
1;7;22;62;1;;Construido;Particular;Não;Sim;;479,03;;;Tributável;Tributável;;146.915,60
1;7;22;82;1;;Construido;Particular;Não;Sim;;345,84;;;Tributável;Tributável;;49.103,22
1;7;22;102;1;;Não Edificado;Particular;Não;Sim;;402;;;Tributável;Tributável;;11.832,87
1;7;22;112;1;;Construido;Particular;Não;Sim;;234,5;;;Tributável;Tributável;;52.180,17
1;7;22;122;1;;Construido;Particular;Não;Sim;;247,68;;;Tributável;Tributável;;16.330,46
1;7;22;132;1;;Construido;Particular;Não;Sim;;277,68;;;Tributável;Tributável;;62.643,15
1;7;22;142;1;;Construido;Particular;Sim;Sim;;299,04;;;Tributável;Tributável;;166.782,73
1;7;22;152;1;;Em Construção;Particular;Não;Sim;;335;;;Tributável;Tributável;;8.452,05
1;7;22;162;1;;Não Edificado;Particular;Não;Sim;;360;;;Tributável;Tributável;;10.596,60
1;7;22;172;1;;Não Edificado;Particular;Não;Sim;;377;;;Tributável;Tributável;;11.097,00
1;7;22;182;1;;Não Edificado;Particular;Não;Sim;;387;;;Tributável;Tributável;;11.391,35
1;7;22;192;1;;Não Edificado;Particular;Não;Sim;;390;;;Tributável;Tributável;;11.479,65
1;7;22;202;1;;Não Edificado;Particular;Não;Sim;;387;;;Tributável;Tributável;;11.391,35
1;7;22;212;1;;Não Edificado;Particular;Não;Sim;;382;;;Tributável;Tributável;;11.244,17
1;7;22;222;1;;Não Edificado;Particular;Não;Sim;;377;;;Tributável;Tributável;;11.097,00
1;7;22;232;1;;Não Edificado;Particular;Não;Sim;;372;;;Tributável;Tributável;;10.949,82
1;7;22;242;1;;Em Construção;Particular;Não;Sim;;370;;;Tributável;Tributável;;10.890,95
1;7;22;252;1;;Não Edificado;Particular;Não;Sim;;367;;;Tributável;Tributável;;10.802,65
1;7;22;262;1;;Não Edificado;Particular;Não;Sim;;360;;;Tributável;Tributável;;10.596,60
1;7;22;272;1;;Não Edificado;Particular;Não;Sim;;350;;;Tributável;Tributável;;10.302,25
1;7;22;282;1;;Não Edificado;Particular;Não;Sim;;342;;;Tributável;Tributável;;10.066,77
1;7;22;292;1;;Não Edificado;Particular;Não;Sim;;338;;;Tributável;Tributável;;9.949,03
1;7;22;302;1;;Não Edificado;Particular;Não;Sim;;336;;;Tributável;Tributável;;9.890,16
1;7;22;312;1;;Não Edificado;Particular;Não;Sim;;394;;;Tributável;Tributável;;11.597,39
1;7;22;322;1;;Não Edificado;Particular;Não;Sim;;340;;;Tributável;Tributável;;8.578,20
1;7;22;332;1;;Não Edificado;Particular;Não;Sim;;347;;;Tributável;Tributável;;10.213,95
1;7;22;342;1;;Não Edificado;Particular;Não;Sim;;350;;;Tributável;Tributável;;10.302,25
1;7;22;352;1;;Não Edificado;Particular;Não;Sim;;350;;;Tributável;Tributável;;10.302,25
1;7;22;362;1;;Não Edificado;Particular;Não;Sim;;342;;;Tributável;Tributável;;10.066,77
1;7;22;372;1;;Não Edificado;Particular;Não;Sim;;327;;;Tributável;Tributável;;9.625,25
1;7;22;382;1;;Construido;Particular;Não;Sim;;310;;;Tributável;Tributável;;32.255,35
1;7;22;392;1;;Construido;Particular;Não;Sim;;279;;;Tributável;Tributável;;20.114,84
1;7;22;402;1;;Não Edificado;Particular;Não;Sim;;391;;;Tributável;Tributável;;11.509,09
1;7;22;414;1;;Não Edificado;Particular;Não;Sim;;261;;;Tributável;Tributável;;7.682,54
1;7;22;427;1;;Construido;Particular;Não;Sim;;266;;;Tributável;Tributável;;50.329,68
1;7;22;440;1;;Não Edificado;Particular;Não;Sim;;250;;;Tributável;Tributável;;10.512,50
1;7;22;454;1;;Em Construção;Particular;Não;Sim;;259;;;Tributável;Tributável;;7.623,67
1;7;22;468;1;;Construido;Particular;Não;Sim;;259;;;Tributável;Tributável;;43.507,82
1;7;22;482;1;;Não Edificado;Particular;Não;Sim;;259;;;Tributável;Tributável;;10.890,95
1;7;22;496;1;;Construido;Particular;Não;Sim;;259;;;Tributável;Tributável;;21.134,65
1;7;22;510;1;;Construido;Particular;Não;Sim;;266,2;;;Tributável;Tributável;;16.337,31
1;7;22;524;1;;Em Construção;Particular;Não;Sim;;287;;;Tributável;Tributável;;8.447,85
1;7;22;548;1;;Não Edificado;Particular;Não;Sim;;399,5;;;Tributável;Tributável;;11.759,28
1;7;23;18;1;;Não Edificado;Particular;Não;Sim;;476;;;Tributável;Tributável;;13.210,43
1;7;23;28;1;;Não Edificado;Particular;Não;Sim;;267;;;Tributável;Tributável;;6.736,41
1;7;23;38;1;;Não Edificado;Particular;Não;Sim;;270;;;Tributável;Tributável;;6.812,10
1;7;23;48;1;;Não Edificado;Particular;Não;Sim;;272;;;Tributável;Tributável;;6.862,56
1;7;23;58;1;;Não Edificado;Particular;Não;Sim;;277;;;Tributável;Tributável;;6.988,71
1;7;23;68;1;;Não Edificado;Particular;Não;Sim;;282;;;Tributável;Tributável;;7.114,86
1;7;23;78;1;;Não Edificado;Particular;Não;Sim;;287;;;Tributável;Tributável;;8.447,85
1;7;23;88;1;;Não Edificado;Particular;Não;Sim;;292;;;Tributável;Tributável;;8.595,02
1;7;23;98;1;;Não Edificado;Particular;Não;Sim;;295;;;Tributável;Tributável;;8.683,33
1;7;23;108;1;;Não Edificado;Particular;Não;Sim;;297;;;Tributável;Tributável;;8.742,20
1;7;23;118;1;;Não Edificado;Particular;Não;Sim;;387;;;Tributável;Tributável;;11.391,35
1;7;23;128;1;;Não Edificado;Particular;Não;Sim;;364;;;Tributável;Tributável;;10.714,34
1;7;23;138;1;;Não Edificado;Particular;Não;Sim;;357;;;Tributável;Tributável;;10.508,30
1;7;23;148;1;;Construido;Particular;Não;Sim;;310;;;Tributável;Tributável;;18.478,97
1;7;23;158;1;;Não Edificado;Particular;Não;Sim;;295;;;Tributável;Tributável;;8.683,33
1;7;23;168;1;;Não Edificado;Particular;Não;Sim;;280;;;Tributável;Tributável;;8.241,80
1;7;23;208;1;;Não Edificado;Particular;Não;Sim;;394;;;Tributável;Tributável;;10.934,68
1;7;23;253;1;;Não Edificado;Particular;Não;Sim;;344;;;Tributável;Tributável;;9.547,03
1;7;23;263;1;;Não Edificado;Particular;Não;Sim;;260;;;Tributável;Tributável;;6.559,80
1;7;23;273;1;;Não Edificado;Particular;Não;Sim;;275;;;Tributável;Tributável;;6.938,25
1;7;23;283;1;;Não Edificado;Particular;Não;Sim;;282;;;Tributável;Tributável;;7.114,86
1;7;23;296;1;;Não Edificado;Particular;Não;Sim;;350;;;Tributável;Tributável;;8.830,50
1;7;23;311;1;;Em Construção;Particular;Não;Sim;;432;;;Tributável;Tributável;;10.899,36
1;7;23;327;1;;Não Edificado;Particular;Não;Sim;;382;;;Tributável;Tributável;;9.637,86
1;7;23;341;1;;Não Edificado;Particular;Não;Sim;;351;;;Tributável;Tributável;;8.855,73
1;7;23;351;1;;Não Edificado;Particular;Não;Sim;;282;;;Tributável;Tributável;;7.114,86
1;7;23;361;1;;Não Edificado;Particular;Não;Sim;;280;;;Tributável;Tributável;;7.064,40
1;7;23;371;1;;Não Edificado;Particular;Não;Sim;;277;;;Tributável;Tributável;;6.988,71
1;7;23;381;1;;Não Edificado;Particular;Não;Sim;;272;;;Tributável;Tributável;;6.862,56
1;7;23;391;1;;Não Edificado;Particular;Não;Sim;;267;;;Tributável;Tributável;;6.736,41
1;7;23;401;1;;Não Edificado;Particular;Não;Sim;;265;;;Tributável;Tributável;;6.685,95
1;7;23;411;1;;Não Edificado;Particular;Não;Sim;;262;;;Tributável;Tributável;;6.610,26
1;7;23;421;1;;Não Edificado;Particular;Não;Sim;;257;;;Tributável;Tributável;;6.484,11
1;7;23;431;1;;Não Edificado;Particular;Não;Sim;;252;;;Tributável;Tributável;;6.357,96
1;7;23;441;1;;Não Edificado;Particular;Não;Sim;;250;;;Tributável;Tributável;;6.307,50
1;7;23;482;1;;Construção Paralizada;Particular;Não;Sim;;437;;;Tributável;Tributável;;12.128,06
1;7;24;10;1;;Não Edificado;Particular;Não;Sim;;200;;;Tributável;Tributável;;5.046,00
1;7;24;20;1;;Não Edificado;Particular;Não;Sim;;200;;;Tributável;Tributável;;5.046,00
1;7;24;30;1;;Não Edificado;Particular;Não;Sim;;200;;;Tributável;Tributável;;5.046,00
1;7;24;60;1;;Não Edificado;Particular;Não;Sim;;200;;;Tributável;Tributável;;5.550,60
1;7;24;70;1;;Não Edificado;Particular;Não;Sim;;372;;;Tributável;Tributável;;10.949,82
1;7;24;80;1;;Não Edificado;Particular;Não;Sim;;345;;;Tributável;Tributável;;10.155,08
1;7;24;90;1;;Não Edificado;Particular;Não;Sim;;322;;;Tributável;Tributável;;9.478,07
1;7;24;100;1;;Não Edificado;Particular;Não;Sim;;300;;;Tributável;Tributável;;8.830,50
1;7;24;110;1;;Não Edificado;Particular;Não;Sim;;287;;;Tributável;Tributável;;8.447,85
1;7;24;120;1;;Não Edificado;Particular;Não;Sim;;285;;;Tributável;Tributável;;8.388,98
