tipo_logradouro;logradouro;bairro;numero;complemento;loteamento
RUA;MAJOR JOSE RIBEIRO;SANTA RITA;57;TERREO GI 886 82 CASA;
RUA;MAJOR JOSE RIBEIRO;SANTA RITA;57;B PAV 01 APTO;
RUA;MAJOR JOSE RIBEIRO;SANTA RITA;57;C - APTO;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;72;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;84;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;94;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;104;F;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;112;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;126;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;134;FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;126;FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;134;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;140;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;152;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;160;DANIELLE;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;160;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;170;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;176;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;180;FRENTE;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;180;A - FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;192;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;196;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;210;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;244;- A F PART R FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;244;- F PART R FRENTE;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;252;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;220;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;262;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;272;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;254;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;282;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;290;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;304;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;308;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;326;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;338;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;342;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;350;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;;PAV SUP;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;374;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;394;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;704;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;696;(IVONE);
RUA;JOAQUIM DOS SANTOS;TRANCADOR;730;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;740;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;752;;
RUA;MAJOR JOSE RIBEIRO;SANTA RITA;157;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;778;F;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;26;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;34;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;766;B;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;766;A;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;44;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;104;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;96;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;92;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;86;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;801;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;771;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;734;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;733;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;723;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;703;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.084,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;695;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;677;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;643;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;643;A  ((ANA MARIA J DE OLIVEIRA));
RUA;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;631;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;545;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;525;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;507;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;802;PAV TERREO;
AV.;BARAO DO RIO BRANCO;TRANCADOR;784;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;802;B PAV SUPERIOR;
AV.;BARAO DO RIO BRANCO;TRANCADOR;814;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;405;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;832;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;830;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;840;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;852;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;858;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;467;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;854;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;858;A;
AV.;BARAO DO RIO BRANCO;TRANCADOR;862;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;886;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;894;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;940;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;952;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;960;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;892;GALPAO ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;892;RESID ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;896;RESID;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;565;A - OFICINA;
AV.;BARAO DO RIO BRANCO;TRANCADOR;912;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;962;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;964;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;962;A;
AV.;BARAO DO RIO BRANCO;TRANCADOR;982;HERDEIROS;
AV.;BARAO DO RIO BRANCO;TRANCADOR;972;CASA MANOEL;
AV.;BARAO DO RIO BRANCO;TRANCADOR;982; A-  FUNDOS;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.002,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.012,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.026,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.038,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.058,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.096,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.118,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.206,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.216,00;;
TRV;VOVO CANDINHA;TRANCADOR;61;CASA FRENTE;
TRV;VOVO CANDINHA;TRANCADOR;61;C;
TRV;VOVO CANDINHA;TRANCADOR;51;;
TRV;VOVO CANDINHA;TRANCADOR;39;;
TRV;VOVO CANDINHA;TRANCADOR;33;;
TRV;VOVO CANDINHA;TRANCADOR;23;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.246,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.246,00;A ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.264,00;A;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.264,00;B FUNDOS;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.320,00;CASA DO LUIZ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.320,00;CASA DO LUIZ CLAUDIO;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.294,00;CASA MARIA DO CARMO NABOR;
TRV;BARAO DO RIO BRANCO;TRANCADOR;74;FUNDOS;
TRV;BARAO DO RIO BRANCO;TRANCADOR;74;A - CASA JOSE OSCAR;
TRV;BARAO DO RIO BRANCO;TRANCADOR;36;CASA NOVA;
TRV;BARAO DO RIO BRANCO;TRANCADOR;;VAGO;
TRV;BARAO DO RIO BRANCO;TRANCADOR;;JAQUELINA DE SOUZA CERNY;
TRV;BARAO DO RIO BRANCO;TRANCADOR;;#NOME?;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.354,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.376,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.402,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.442,00;TERREN SRA NOEMIA;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.458,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.468,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.484,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.468,00;FUNDOS ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.494,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.506,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.518,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.518,00;BECO;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.061,00;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.045,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.019,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.011,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;965;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;935;#NOME?;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.392,00;TERRENO=MARIA DOS ANJOS CASAS;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.394,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;907;COMERCIO;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;901;COMERCIO;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;20;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;875;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;885;BECO RESID FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;895;BECO RESID FUNDOS;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;895;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;895;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;891;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;865;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;865;A;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;875;;
TRV;BARAO DO RIO BRANCO;TRANCADOR;;;
TRV;BARAO DO RIO BRANCO;TRANCADOR;55;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;851;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;829;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;813;FUNDOS (LUIZ CARLOS PINTO);
RUA;JOAQUIM DOS SANTOS;TRANCADOR;819;;
TRV;JULAIR ALVES DE MOURA;TRANCADOR;805;;
TRV;VOVO CANDINHA;TRANCADOR;34;;
TRV;VOVO CANDINHA;TRANCADOR;38;;
TRV;VOVO CANDINHA;TRANCADOR;40;F ;
TRV;VOVO CANDINHA;TRANCADOR;38;FUNDOS;
TRV;VOVO CANDINHA;TRANCADOR;56;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;;;
RUA;DOS JASMINS;TRANCADOR;14;COHAB;
RUA;DOS JASMINS;TRANCADOR;26;COHAB;
RUA;DOS JASMINS;TRANCADOR;38;COHAB;
RUA;DOS JASMINS;TRANCADOR;50;C;
RUA;DOS JASMINS;TRANCADOR;62;COHAB;
RUA;DOS JASMINS;TRANCADOR;74;COHAB;
RUA;DOS JASMINS;TRANCADOR;86;;
RUA;DAS DALIAS;TRANCADOR;101;;
RUA;DAS DALIAS;TRANCADOR;89;COHAB;
RUA;DAS DALIAS;TRANCADOR;77;;
RUA;DAS DALIAS;TRANCADOR;65;COHAB;
RUA;DAS DALIAS;TRANCADOR;53;COHAB;
RUA;DAS DALIAS;TRANCADOR;41;;
RUA;DAS DALIAS;TRANCADOR;29;COHAB;
RUA;DAS DALIAS;TRANCADOR;17;;
RUA;DAS DALIAS;TRANCADOR;17; - A ;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.437,00;((LUIZ CARLOS PINTO));
RUA;JOSE EVARISTO MOREIRA;TRANCADOR;37;;
TRV;JOSE EVARISTO MOREIRA;TRANCADOR;44;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.423,00;#NOME?;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.415,00;#NOME?;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.397,00;LUIZ CARLOS TEODORO NOGUEIRA;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.393,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.391,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.375,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.381,00;FUNDOS (CASA MARIA DE FATIMA);
AV.;BARAO DO RIO BRANCO;TRANCADOR;;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.371,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.311,00;;
AV.;RICARDO BEZERRA;TRANCADOR;43;AO LADO 1371;
RUA;DAS HORTENCIAS;TRANCADOR;4;;
RUA;DAS HORTENCIAS;TRANCADOR;14;;
RUA;DAS HORTENCIAS;TRANCADOR;26;;
RUA;DAS HORTENCIAS;TRANCADOR;36;;
RUA;DOS JASMINS;TRANCADOR;77;;
RUA;DOS JASMINS;TRANCADOR;65;;
RUA;DOS JASMINS;TRANCADOR;53;;
RUA;DOS JASMINS;TRANCADOR;41;COHAB;
RUA;DOS JASMINS;TRANCADOR;29;COHAB;
RUA;DAS ACACIAS;TRANCADOR;26;#NOME?;
RUA;DAS ACACIAS;TRANCADOR;38;COHAB;
RUA;DAS ACACIAS;TRANCADOR;50;COHAB;
RUA;DAS ACACIAS;TRANCADOR;62;COHAB;
RUA;DAS ACACIAS;TRANCADOR;74;COHAB;
RUA;DAS ACACIAS;TRANCADOR;84;COHAB;
RUA;LIRIOS DO VALE;TRANCADOR;67;(JUCELIA DE PAULA OLIVEIRA);
RUA;LIRIOS DO VALE;TRANCADOR;55;COHAB;
RUA;LIRIOS DO VALE;TRANCADOR;43;;
RUA;LIRIOS DO VALE;TRANCADOR;31;;
RUA;LIRIOS DO VALE;TRANCADOR;19;;
RUA;LIRIOS DO VALE;TRANCADOR;9;(ELCANA DE LIMA DOS SANTOS);
RUA;LIRIOS DO VALE;TRANCADOR;28;COHAB;
RUA;LIRIOS DO VALE;TRANCADOR;40;COHAB;
RUA;LIRIOS DO VALE;TRANCADOR;52;;
RUA;LIRIOS DO VALE;TRANCADOR;64;;
RUA;DAS AZALEIAS;TRANCADOR;35;COHAB;
RUA;DAS AZALEIAS;TRANCADOR;23;;
RUA;DAS AZALEIAS;TRANCADOR;13;;
RUA;DAS DALIAS;TRANCADOR;26;;
RUA;DAS DALIAS;TRANCADOR;38;GI 052 1993;
RUA;DAS DALIAS;TRANCADOR;48;#NOME?;
RUA;DAS DALIAS;TRANCADOR;60;;
RUA;DAS DALIAS;TRANCADOR;72;;
RUA;DAS DALIAS;TRANCADOR;84;;
RUA;DAS DALIAS;TRANCADOR;96;COHAB;
RUA;DAS DALIAS;TRANCADOR;108;COHAB;
RUA;DAS ACACIAS;TRANCADOR;75;COHAB;
RUA;DAS ACACIAS;TRANCADOR;63;#NOME?;
RUA;DAS ACACIAS;TRANCADOR;51;#NOME?;
RUA;DAS ACACIAS;TRANCADOR;39;COHAB;
RUA;DAS ACACIAS;TRANCADOR;27;COHAB;
RUA;DAS ACACIAS;TRANCADOR;15;COHAB;
RUA;DAS ACACIAS;TRANCADOR;5;COHAB;
RUA;DAS HORTENCIAS;TRANCADOR;35; - COHAB;
RUA;DAS HORTENCIAS;TRANCADOR;21;;
RUA;DAS HORTENCIAS;TRANCADOR;59;;
RUA;DAS HORTENCIAS;TRANCADOR;15;AP 01;
RUA;DAS HORTENCIAS;TRANCADOR;15;A AP 02;
RUA;DAS HORTENCIAS;TRANCADOR;29;;
RUA;DAS HORTENCIAS;TRANCADOR;29; - A RESID PAV SUP;
RUA;NHA CHICA;TRANCADOR;32;;
RUA;NHA CHICA;TRANCADOR;14;;
RUA;NHA CHICA;TRANCADOR;54;;
RUA;NHA CHICA;TRANCADOR;56;;
RUA;NHA CHICA;TRANCADOR;62;;
RUA;NHA CHICA;TRANCADOR;72;;
RUA;NHA CHICA;TRANCADOR;86;;
RUA;NHA CHICA;TRANCADOR;82;;
RUA;NHA CHICA;TRANCADOR;96;B FUNDOS;
RUA;NHA CHICA;TRANCADOR;115;;
RUA;NHA CHICA;TRANCADOR;136;;
RUA;NHA CHICA;TRANCADOR;146;#NOME?;
RUA;NHA CHICA;TRANCADOR;156;;
RUA;NHA CHICA;TRANCADOR;166;(SOLANGE CASTILHO LEMOS);
RUA;NHA CHICA;TRANCADOR;192;RONY DA SILVA PINTO;
RUA;NHA CHICA;TRANCADOR;202;;
RUA;NHA CHICA;TRANCADOR;232;;
RUA;NHA CHICA;TRANCADOR;200;;GI
RUA;NHA CHICA;TRANCADOR;208;CASA MARCIO;
RUA;NHA CHICA;TRANCADOR;264;;
RUA;NHA CHICA;TRANCADOR;316;;
RUA;NHA CHICA;TRANCADOR;258;;
RUA;NHA CHICA;TRANCADOR;268;;
RUA;NHA CHICA;TRANCADOR;302;(RODRIGO SIQUEIRA);
RUA;NHA CHICA;TRANCADOR;314;;
RUA;NHA CHICA;TRANCADOR;326;FUNDOS;
RUA;NHA CHICA;TRANCADOR;326;FUNDOS;
RUA;NHA CHICA;TRANCADOR;278;;
RUA;NHA CHICA;TRANCADOR;336;;
RUA;NHA CHICA;TRANCADOR;356;;
RUA;NHA CHICA;TRANCADOR;366;;
RUA;NHA CHICA;TRANCADOR;376;;
RUA;NHA CHICA;TRANCADOR;586;FRANCISCA DE PAULA SOUZA;
RUA;NHA CHICA;TRANCADOR;406;;
RUA;NHA CHICA;TRANCADOR;410;;
RUA;NHA CHICA;TRANCADOR;606;;
RUA;NHA CHICA;TRANCADOR;616;;
RUA;NHA CHICA;TRANCADOR;636;PT;
RUA;NHA CHICA;TRANCADOR;458;B- CASA VANIA;
RUA;NHA CHICA;TRANCADOR;646;;
RUA;NHA CHICA;TRANCADOR;480;CASA TONICO;
RUA;NHA CHICA;TRANCADOR;530;;
RUA;NHA CHICA;TRANCADOR;536;;
RUA;NHA CHICA;TRANCADOR;566;;
RUA;NHA CHICA;TRANCADOR;381;;
RUA;NHA CHICA;TRANCADOR;581;;
RUA;NHA CHICA;TRANCADOR;602;1º TERREO;
RUA;NHA CHICA;TRANCADOR;608;;
RUA;NHA CHICA;TRANCADOR;648;;
RUA;NHA CHICA;TRANCADOR;656;;
RUA;NHA CHICA;TRANCADOR;658;;
RUA;NHA CHICA;TRANCADOR;702;;
RUA;NHA CHICA;TRANCADOR;701;;
RUA;NHA CHICA;TRANCADOR;640;;
RUA;NHA CHICA;TRANCADOR;699;GI 274 2000;
RUA;NHA CHICA;TRANCADOR;700;;
RUA;NHA CHICA;TRANCADOR;663;;
RUA;NHA CHICA;TRANCADOR;647;;
RUA;NHA CHICA;TRANCADOR;619;;
RUA;NHA CHICA;TRANCADOR;619;A;
RUA;NHA CHICA;TRANCADOR;643;;
RUA;NHA CHICA;TRANCADOR;607; MARIA DE FATIMA;
RUA;NHA CHICA;TRANCADOR;585; - (WANDERLEY);
RUA;NHA CHICA;TRANCADOR;597;;
RUA;NHA CHICA;TRANCADOR;573;;
RUA;NHA CHICA;TRANCADOR;567;;
RUA;NHA CHICA;TRANCADOR;571;;
RUA;NHA CHICA;TRANCADOR;555;;
RUA;NHA CHICA;TRANCADOR;477;;
RUA;NHA CHICA;TRANCADOR;405;;
RUA;NHA CHICA;TRANCADOR;375;;
RUA;NHA CHICA;TRANCADOR;365;((CLEIDSON DA VEIGA PEREIRA));GI
RUA;NHA CHICA;TRANCADOR;340;;
RUA;NHA CHICA;TRANCADOR;249;;
RUA;NHA CHICA;TRANCADOR;201;MERCEARIA TERREO;
RUA;NHA CHICA;TRANCADOR;201;A - RESID PAV 01;
RUA;NHA CHICA;TRANCADOR;223;;
RUA;NHA CHICA;TRANCADOR;239;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.703,00;FRENTE;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.695,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.625,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.649,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.547,00;A-  FRANCISCA IZABEL DE PAULA;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.523,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.545,00;B;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.513,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.513,00;;
RUA;JOSE EVARISTO MOREIRA;TRANCADOR;1.465,00;;
RUA;JOSE EVARISTO MOREIRA;TRANCADOR;48;;
RUA;JOSE EVARISTO MOREIRA;TRANCADOR;72;CASA IVANIR;
RUA;JOSE EVARISTO MOREIRA;TRANCADOR;92;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.136,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.127,00;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.116,00;#NOME?;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;1.101,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.536,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.522,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.542,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.578,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.592,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.616,00;;
AV.;BARAO DO RIO BRANCO;TRANCADOR;1.622,00;MERCEARIA;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;101;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;85;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;85;#NOME?;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;73;;14
TRV;JOAQUIM DOS SANTOS;TRANCADOR;57;;14
TRV;JOAQUIM DOS SANTOS;TRANCADOR;35;FUNDOS;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;31;;
TRV;JOAQUIM DOS SANTOS;TRANCADOR;27;;14
TRV;JOAQUIM DOS SANTOS;TRANCADOR;792;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;804;BAR RODRIGO CARVALHO NOGUEIRA;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;812;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;822;;
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;;;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;38;;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;48;BECO DOIS;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;64;;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;;;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;;;14
RUA;PEDRO FRANCISCO DE MORAIS SOBRINHO;TRANCADOR;105;;
RUA;DAS PALMAS;TRANCADOR;108;;
RUA;DAS PALMAS;TRANCADOR;100;;14
RUA;DAS PALMAS;TRANCADOR;;;14
RUA;DAS PALMAS;TRANCADOR;;;14
RUA;DAS PALMAS;TRANCADOR;58;;14
RUA;DAS PALMAS;TRANCADOR;58;#NOME?;14
RUA;DAS PALMAS;TRANCADOR;;;
RUA;DAS PALMAS;TRANCADOR;50;;14
RUA;DAS PALMAS;TRANCADOR;42;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;838;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;854;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;866;#NOME?;
RUA;DAS PALMAS;TRANCADOR;40;;
RUA;NHA CHICA;TRANCADOR;191;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;130;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;120;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;110;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;100;A;GI
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;100;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;80;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;72;;
RUA;JULIO DIVINO DE SOUZA;TRANCADOR;52;;
RUA;DAS AZALEIAS;TRANCADOR;62;COHAB NOVA;
RUA;DAS AZALEIAS;TRANCADOR;72;#NOME?;
RUA;ROSAS DE SARON;TRANCADOR;31;;
RUA;ROSAS DE SARON;TRANCADOR;25;;
RUA;ROSAS DE SARON;TRANCADOR;13;COHAB NOVA;
RUA;ROSAS DE SARON;TRANCADOR;5;COHAB NOVA;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;962;;
RUA;JOAQUIM DOS SANTOS;TRANCADOR;968;COHAB NOVA;
RUA;DAS AZALEIAS;TRANCADOR;30;COHAB NOVA;
RUA;DAS AZALEIAS;TRANCADOR;36;COHAB NOVA;
RUA;DAS AZALEIAS;TRANCADOR;44;COHAB NOVA;
RUA;DAS AZALEIAS;TRANCADOR;54;COHAB NOVA;
RUA;DAS PALMAS;TRANCADOR;67;COHAB NOVA;
RUA;DAS PALMAS;TRANCADOR;59;COHAB NOVA;
RUA;DAS PALMAS;TRANCADOR;51;;
RUA;DAS PALMAS;TRANCADOR;41;COHAB NOVA;
RUA;DAS PALMAS;TRANCADOR;31;;
RUA;DAS PALMAS;TRANCADOR;21;#NOME?;
RUA;DAS PALMAS;TRANCADOR;13;COHAB NOVA - FRENTE;
RUA;DAS PALMAS;TRANCADOR;5; COHAB NOVA ((JEFFERSON));
RUA;ROSAS DE SARON;TRANCADOR;6;;
